imie,plec,rok,miesiac,liczba
Amanda,K,2015,3,0
Amanda,K,2015,2,0
Amanda,K,2015,1,0
Amanda,K,2014,12,1
Amanda,K,2014,11,0
Amanda,K,2014,10,0
Amanda,K,2014,9,0
Amanda,K,2014,8,0
Amanda,K,2014,7,0
Amanda,K,2014,6,0
Amanda,K,2014,5,0
Amanda,K,2014,4,0
Amanda,K,2014,3,0
Amanda,K,2014,2,0
Amanda,K,2014,1,0
Amanda,K,2013,12,0
Amanda,K,2013,11,0
Amanda,K,2013,10,0
Amanda,K,2013,9,0
Amanda,K,2013,8,1
Amanda,K,2013,7,0
Amanda,K,2013,6,0
Amanda,K,2013,5,0
Amanda,K,2013,4,0
Amanda,K,2013,3,1
Amanda,K,2013,2,0
Amanda,K,2013,1,1
Amanda,K,2012,12,0
Amanda,K,2012,11,0
Amanda,K,2012,10,0
Amanda,K,2012,9,0
Amanda,K,2012,8,0
Amanda,K,2012,7,0
Amanda,K,2012,6,0
Amanda,K,2012,5,0
Amanda,K,2012,4,0
Amanda,K,2012,3,0
Amanda,K,2012,2,0
Amanda,K,2012,1,0
Amanda,K,2011,12,0
Amanda,K,2011,11,1
Amanda,K,2011,10,0
Amanda,K,2011,9,0
Amanda,K,2011,8,0
Amanda,K,2011,7,0
Amanda,K,2011,6,0
Amanda,K,2011,5,1
Amanda,K,2011,4,0
Amanda,K,2011,3,0
Amanda,K,2011,2,0
Amanda,K,2011,1,1
Amanda,K,2010,12,1
Amanda,K,2010,11,0
Amanda,K,2010,10,0
Amanda,K,2010,9,0
Amanda,K,2010,8,0
Amanda,K,2010,7,0
Amanda,K,2010,6,0
Amanda,K,2010,5,0
Amanda,K,2010,4,0
Amanda,K,2010,3,0
Amanda,K,2010,2,0
Amanda,K,2010,1,0
Amanda,K,2009,12,1
Amanda,K,2009,11,0
Amanda,K,2009,10,0
Amanda,K,2009,9,0
Amanda,K,2009,8,0
Amanda,K,2009,7,1
Amanda,K,2009,6,0
Amanda,K,2009,5,0
Amanda,K,2009,4,0
Amanda,K,2009,3,0
Amanda,K,2009,2,0
Amanda,K,2009,1,0
Amanda,K,2008,12,0
Amanda,K,2008,11,0
Amanda,K,2008,10,0
Amanda,K,2008,9,1
Amanda,K,2008,8,0
Amanda,K,2008,7,0
Amanda,K,2008,6,0
Amanda,K,2008,5,0
Amanda,K,2008,4,0
Amanda,K,2008,3,0
Amanda,K,2008,2,0
Amanda,K,2008,1,1
Amanda,K,2007,12,0
Amanda,K,2007,11,0
Amanda,K,2007,10,0
Amanda,K,2007,9,0
Amanda,K,2007,8,0
Amanda,K,2007,7,0
Amanda,K,2007,6,3
Amanda,K,2007,5,0
Amanda,K,2007,4,0
Amanda,K,2007,3,0
Amanda,K,2007,2,0
Amanda,K,2007,1,1
Amanda,K,2006,12,0
Amanda,K,2006,11,0
Amanda,K,2006,10,0
Amanda,K,2006,9,0
Amanda,K,2006,8,0
Amanda,K,2006,7,1
Amanda,K,2006,6,0
Amanda,K,2006,5,0
Amanda,K,2006,4,0
Amanda,K,2006,3,0
Amanda,K,2006,2,0
Amanda,K,2006,1,0
Amanda,K,2005,12,0
Amanda,K,2005,11,1
Amanda,K,2005,10,0
Amanda,K,2005,9,1
Amanda,K,2005,8,0
Amanda,K,2005,7,0
Amanda,K,2005,6,1
Amanda,K,2005,5,0
Amanda,K,2005,4,0
Amanda,K,2005,3,0
Amanda,K,2005,2,0
Amanda,K,2005,1,0
Amanda,K,2004,12,0
Amanda,K,2004,11,0
Amanda,K,2004,10,0
Amanda,K,2004,9,0
Amanda,K,2004,8,2
Amanda,K,2004,7,0
Amelia,K,2016,5,2
Amelia,K,2016,4,2
Amelia,K,2016,3,13
Amelia,K,2016,2,4
Amelia,K,2016,1,4
Amelia,K,2015,12,3
Amelia,K,2015,11,4
Amelia,K,2015,10,3
Amelia,K,2015,9,6
Amelia,K,2015,8,7
Amelia,K,2015,7,7
Amelia,K,2015,6,12
Amelia,K,2015,5,10
Amelia,K,2015,4,10
Amelia,K,2015,3,13
Amelia,K,2015,2,10
Amelia,K,2015,1,6
Amelia,K,2014,12,5
Amelia,K,2014,11,7
Amelia,K,2014,10,15
Amelia,K,2014,9,14
Amelia,K,2014,8,12
Amelia,K,2014,7,11
Amelia,K,2014,6,6
Amelia,K,2014,5,8
Amelia,K,2014,4,8
Amelia,K,2014,3,5
Amelia,K,2014,2,9
Amelia,K,2014,1,6
Amelia,K,2013,12,5
Amelia,K,2013,11,6
Amelia,K,2013,10,12
Amelia,K,2013,9,7
Amelia,K,2013,8,7
Amelia,K,2013,7,4
Amelia,K,2013,6,5
Amelia,K,2013,5,14
Amelia,K,2013,4,6
Amelia,K,2013,3,6
Amelia,K,2013,2,8
Amelia,K,2013,1,16
Amelia,K,2012,12,4
Amelia,K,2012,11,10
Amelia,K,2012,10,17
Amelia,K,2012,9,13
Amelia,K,2012,8,13
Amelia,K,2012,7,7
Amelia,K,2012,6,9
Amelia,K,2012,5,16
Amelia,K,2012,4,8
Amelia,K,2012,3,3
Amelia,K,2012,2,9
Amelia,K,2012,1,9
Amelia,K,2011,12,11
Amelia,K,2011,11,8
Amelia,K,2011,10,6
Amelia,K,2011,9,5
Amelia,K,2011,8,6
Amelia,K,2011,7,11
Amelia,K,2011,6,12
Amelia,K,2011,5,8
Amelia,K,2011,4,9
Amelia,K,2011,3,11
Amelia,K,2011,2,4
Amelia,K,2011,1,10
Amelia,K,2010,12,12
Amelia,K,2010,11,12
Amelia,K,2010,10,10
Amelia,K,2010,9,10
Amelia,K,2010,8,7
Amelia,K,2010,7,10
Amelia,K,2010,6,6
Amelia,K,2010,5,5
Amelia,K,2010,4,10
Amelia,K,2010,3,14
Amelia,K,2010,2,5
Amelia,K,2010,1,21
Amelia,K,2009,12,7
Amelia,K,2009,11,12
Amelia,K,2009,10,10
Amelia,K,2009,9,15
Amelia,K,2009,8,7
Amelia,K,2009,7,20
Amelia,K,2009,6,10
Amelia,K,2009,5,10
Amelia,K,2009,4,16
Amelia,K,2009,3,20
Amelia,K,2009,2,4
Amelia,K,2009,1,8
Amelia,K,2008,12,14
Amelia,K,2008,11,14
Amelia,K,2008,10,17
Amelia,K,2008,9,16
Amelia,K,2008,8,13
Amelia,K,2008,7,17
Amelia,K,2008,6,10
Amelia,K,2008,5,3
Amelia,K,2008,4,7
Amelia,K,2008,3,6
Amelia,K,2008,2,10
Amelia,K,2008,1,15
Amelia,K,2007,12,14
Amelia,K,2007,11,12
Amelia,K,2007,10,16
Amelia,K,2007,9,28
Amelia,K,2007,8,12
Amelia,K,2007,7,15
Amelia,K,2007,6,13
Amelia,K,2007,5,16
Amelia,K,2007,4,9
Amelia,K,2007,3,12
Amelia,K,2007,2,17
Amelia,K,2007,1,12
Amelia,K,2006,12,9
Amelia,K,2006,11,14
Amelia,K,2006,10,7
Amelia,K,2006,9,13
Amelia,K,2006,8,13
Amelia,K,2006,7,10
Amelia,K,2006,6,10
Amelia,K,2006,5,12
Amelia,K,2006,4,5
Amelia,K,2006,3,12
Amelia,K,2006,2,17
Amelia,K,2006,1,6
Amelia,K,2005,12,6
Amelia,K,2005,11,15
Amelia,K,2005,10,11
Amelia,K,2005,9,8
Amelia,K,2005,8,6
Amelia,K,2005,7,14
Amelia,K,2005,6,8
Amelia,K,2005,5,11
Amelia,K,2005,4,10
Amelia,K,2005,3,7
Amelia,K,2005,2,16
Amelia,K,2005,1,10
Amelia,K,2004,12,2
Amelia,K,2004,11,6
Amelia,K,2004,10,4
Amelia,K,2004,9,8
Amelia,K,2004,8,3
Amelia,K,2004,7,1
Amnezja,K,2016,5,0
Amnezja,K,2016,4,0
Amnezja,K,2016,3,0
Amnezja,K,2016,2,0
Amnezja,K,2016,1,0
Amnezja,K,2015,12,0
Amnezja,K,2015,11,0
Amnezja,K,2015,10,0
Amnezja,K,2015,9,0
Amnezja,K,2015,8,0
Amnezja,K,2015,7,0
Amnezja,K,2015,6,0
Amnezja,K,2015,5,0
Amnezja,K,2015,4,0
Amnezja,K,2015,3,0
Amnezja,K,2015,2,0
Amnezja,K,2015,1,0
Amnezja,K,2014,12,0
Amnezja,K,2014,11,0
Amnezja,K,2014,10,0
Amnezja,K,2014,9,0
Amnezja,K,2014,8,0
Amnezja,K,2014,7,0
Amnezja,K,2014,6,0
Amnezja,K,2014,5,0
Amnezja,K,2014,4,0
Amnezja,K,2014,3,0
Amnezja,K,2014,2,0
Amnezja,K,2014,1,0
Amnezja,K,2013,12,0
Amnezja,K,2013,11,0
Amnezja,K,2013,10,0
Amnezja,K,2013,9,0
Amnezja,K,2013,8,0
Amnezja,K,2013,7,0
Amnezja,K,2013,6,0
Amnezja,K,2013,5,0
Amnezja,K,2013,4,0
Amnezja,K,2013,3,0
Amnezja,K,2013,2,0
Amnezja,K,2013,1,0
Amnezja,K,2012,12,0
Amnezja,K,2012,11,0
Amnezja,K,2012,10,1
Amnezja,K,2012,9,0
Amnezja,K,2012,8,0
Amnezja,K,2012,7,0
Amnezja,K,2012,6,0
Amnezja,K,2012,5,0
Amnezja,K,2012,4,0
Amnezja,K,2012,3,0
Amnezja,K,2012,2,0
Amnezja,K,2012,1,0
Amnezja,K,2011,12,0
Amnezja,K,2011,11,0
Amnezja,K,2011,10,0
Amnezja,K,2011,9,0
Amnezja,K,2011,8,0
Amnezja,K,2011,7,0
Amnezja,K,2011,6,0
Amnezja,K,2011,5,0
Amnezja,K,2011,4,0
Amnezja,K,2011,3,0
Amnezja,K,2011,2,0
Amnezja,K,2011,1,0
Amnezja,K,2010,12,0
Amnezja,K,2010,11,0
Amnezja,K,2010,10,0
Amnezja,K,2010,9,0
Amnezja,K,2010,8,0
Amnezja,K,2010,7,0
Amnezja,K,2010,6,0
Amnezja,K,2010,5,0
Amnezja,K,2010,4,0
Amnezja,K,2010,3,0
Amnezja,K,2010,2,0
Amnezja,K,2010,1,0
Amnezja,K,2009,12,0
Amnezja,K,2009,11,0
Amnezja,K,2009,10,0
Amnezja,K,2009,9,0
Amnezja,K,2009,8,0
Amnezja,K,2009,7,0
Amnezja,K,2009,6,0
Amnezja,K,2009,5,0
Amnezja,K,2009,4,0
Amnezja,K,2009,3,0
Amnezja,K,2009,2,0
Amnezja,K,2009,1,0
Amnezja,K,2008,12,0
Amnezja,K,2008,11,0
Amnezja,K,2008,10,0
Amnezja,K,2008,9,0
Amnezja,K,2008,8,0
Amnezja,K,2008,7,0
Amnezja,K,2008,6,0
Amnezja,K,2008,5,0
Amnezja,K,2008,4,0
Amnezja,K,2008,3,0
Amnezja,K,2008,2,0
Amnezja,K,2008,1,0
Amnezja,K,2007,12,0
Amnezja,K,2007,11,0
Amnezja,K,2007,10,0
Amnezja,K,2007,9,0
Amnezja,K,2007,8,0
Amnezja,K,2007,7,0
Amnezja,K,2007,6,0
Amnezja,K,2007,5,0
Amnezja,K,2007,4,0
Amnezja,K,2007,3,0
Amnezja,K,2007,2,0
Amnezja,K,2007,1,0
Amnezja,K,2006,12,0
Amnezja,K,2006,11,0
Amnezja,K,2006,10,0
Amnezja,K,2006,9,0
Amnezja,K,2006,8,0
Amnezja,K,2006,7,0
Amnezja,K,2006,6,0
Amnezja,K,2006,5,0
Amnezja,K,2006,4,0
Amnezja,K,2006,3,0
Amnezja,K,2006,2,0
Amnezja,K,2006,1,0
Amnezja,K,2005,12,0
Amnezja,K,2005,11,0
Amnezja,K,2005,10,0
Amnezja,K,2005,9,0
Amnezja,K,2005,8,0
Amnezja,K,2005,7,0
Amnezja,K,2005,6,0
Amnezja,K,2005,5,0
Amnezja,K,2005,4,0
Amnezja,K,2005,3,0
Amnezja,K,2005,2,0
Amnezja,K,2005,1,0
Amnezja,K,2004,12,0
Amnezja,K,2004,11,0
Amnezja,K,2004,10,0
Amnezja,K,2004,9,0
Amnezja,K,2004,8,0
Amnezja,K,2004,7,0
Anastazja,K,2016,5,0
Anastazja,K,2016,4,0
Anastazja,K,2016,3,0
Anastazja,K,2016,2,0
Anastazja,K,2016,1,0
Anastazja,K,2015,12,1
Anastazja,K,2015,11,1
Anastazja,K,2015,10,0
Anastazja,K,2015,9,0
Anastazja,K,2015,8,2
Anastazja,K,2015,7,3
Anastazja,K,2015,6,0
Anastazja,K,2015,5,3
Anastazja,K,2015,4,0
Anastazja,K,2015,3,1
Anastazja,K,2015,2,1
Anastazja,K,2015,1,1
Anastazja,K,2014,12,0
Anastazja,K,2014,11,2
Anastazja,K,2014,10,0
Anastazja,K,2014,9,2
Anastazja,K,2014,8,1
Anastazja,K,2014,7,2
Anastazja,K,2014,6,1
Anastazja,K,2014,5,1
Anastazja,K,2014,4,1
Anastazja,K,2014,3,0
Anastazja,K,2014,2,0
Anastazja,K,2014,1,1
Anastazja,K,2013,12,0
Anastazja,K,2013,11,0
Anastazja,K,2013,10,2
Anastazja,K,2013,9,1
Anastazja,K,2013,8,1
Anastazja,K,2013,7,1
Anastazja,K,2013,6,1
Anastazja,K,2013,5,1
Anastazja,K,2013,4,0
Anastazja,K,2013,3,0
Anastazja,K,2013,2,0
Anastazja,K,2013,1,1
Anastazja,K,2012,12,0
Anastazja,K,2012,11,3
Anastazja,K,2012,10,1
Anastazja,K,2012,9,0
Anastazja,K,2012,8,1
Anastazja,K,2012,7,1
Anastazja,K,2012,6,0
Anastazja,K,2012,5,1
Anastazja,K,2012,4,0
Anastazja,K,2012,3,1
Anastazja,K,2012,2,0
Anastazja,K,2012,1,4
Anastazja,K,2011,12,3
Anastazja,K,2011,11,1
Anastazja,K,2011,10,1
Anastazja,K,2011,9,0
Anastazja,K,2011,8,0
Anastazja,K,2011,7,0
Anastazja,K,2011,6,1
Anastazja,K,2011,5,2
Anastazja,K,2011,4,0
Anastazja,K,2011,3,3
Anastazja,K,2011,2,0
Anastazja,K,2011,1,1
Anastazja,K,2010,12,2
Anastazja,K,2010,11,1
Anastazja,K,2010,10,2
Anastazja,K,2010,9,0
Anastazja,K,2010,8,2
Anastazja,K,2010,7,0
Anastazja,K,2010,6,1
Anastazja,K,2010,5,2
Anastazja,K,2010,4,0
Anastazja,K,2010,3,2
Anastazja,K,2010,2,0
Anastazja,K,2010,1,0
Anastazja,K,2009,12,0
Anastazja,K,2009,11,1
Anastazja,K,2009,10,1
Anastazja,K,2009,9,1
Anastazja,K,2009,8,1
Anastazja,K,2009,7,1
Anastazja,K,2009,6,0
Anastazja,K,2009,5,0
Anastazja,K,2009,4,1
Anastazja,K,2009,3,3
Anastazja,K,2009,2,2
Anastazja,K,2009,1,1
Anastazja,K,2008,12,1
Anastazja,K,2008,11,0
Anastazja,K,2008,10,2
Anastazja,K,2008,9,0
Anastazja,K,2008,8,1
Anastazja,K,2008,7,0
Anastazja,K,2008,6,1
Anastazja,K,2008,5,1
Anastazja,K,2008,4,0
Anastazja,K,2008,3,0
Anastazja,K,2008,2,2
Anastazja,K,2008,1,1
Anastazja,K,2007,12,1
Anastazja,K,2007,11,0
Anastazja,K,2007,10,1
Anastazja,K,2007,9,0
Anastazja,K,2007,8,0
Anastazja,K,2007,7,1
Anastazja,K,2007,6,1
Anastazja,K,2007,5,1
Anastazja,K,2007,4,2
Anastazja,K,2007,3,1
Anastazja,K,2007,2,0
Anastazja,K,2007,1,1
Anastazja,K,2006,12,2
Anastazja,K,2006,11,1
Anastazja,K,2006,10,0
Anastazja,K,2006,9,0
Anastazja,K,2006,8,1
Anastazja,K,2006,7,0
Anastazja,K,2006,6,1
Anastazja,K,2006,5,0
Anastazja,K,2006,4,1
Anastazja,K,2006,3,0
Anastazja,K,2006,2,0
Anastazja,K,2006,1,2
Anastazja,K,2005,12,0
Anastazja,K,2005,11,0
Anastazja,K,2005,10,0
Anastazja,K,2005,9,0
Anastazja,K,2005,8,0
Anastazja,K,2005,7,0
Anastazja,K,2005,6,2
Anastazja,K,2005,5,0
Anastazja,K,2005,4,0
Anastazja,K,2005,3,0
Anastazja,K,2005,2,0
Anastazja,K,2005,1,0
Anastazja,K,2004,12,1
Anastazja,K,2004,11,3
Anastazja,K,2004,10,2
Anastazja,K,2004,9,0
Anastazja,K,2004,8,1
Anastazja,K,2004,7,2
Anatolia,K,2016,5,0
Anatolia,K,2016,4,0
Anatolia,K,2016,3,0
Anatolia,K,2016,2,0
Anatolia,K,2016,1,0
Anatolia,K,2015,12,0
Anatolia,K,2015,11,0
Anatolia,K,2015,10,1
Anatolia,K,2015,9,0
Anatolia,K,2015,8,0
Anatolia,K,2015,7,0
Anatolia,K,2015,6,0
Anatolia,K,2015,5,0
Anatolia,K,2015,4,0
Anatolia,K,2015,3,0
Anatolia,K,2015,2,0
Anatolia,K,2015,1,0
Anatolia,K,2014,12,0
Anatolia,K,2014,11,0
Anatolia,K,2014,10,0
Anatolia,K,2014,9,0
Anatolia,K,2014,8,0
Anatolia,K,2014,7,0
Anatolia,K,2014,6,0
Anatolia,K,2014,5,0
Anatolia,K,2014,4,0
Anatolia,K,2014,3,0
Anatolia,K,2014,2,0
Anatolia,K,2014,1,0
Anatolia,K,2013,12,0
Anatolia,K,2013,11,0
Anatolia,K,2013,10,0
Anatolia,K,2013,9,0
Anatolia,K,2013,8,0
Anatolia,K,2013,7,0
Anatolia,K,2013,6,0
Anatolia,K,2013,5,0
Anatolia,K,2013,4,0
Anatolia,K,2013,3,0
Anatolia,K,2013,2,0
Anatolia,K,2013,1,0
Anatolia,K,2012,12,0
Anatolia,K,2012,11,0
Anatolia,K,2012,10,0
Anatolia,K,2012,9,0
Anatolia,K,2012,8,0
Anatolia,K,2012,7,0
Anatolia,K,2012,6,0
Anatolia,K,2012,5,1
Anatolia,K,2012,4,0
Anatolia,K,2012,3,0
Anatolia,K,2012,2,0
Anatolia,K,2012,1,0
Anatolia,K,2011,12,1
Anatolia,K,2011,11,0
Anatolia,K,2011,10,0
Anatolia,K,2011,9,0
Anatolia,K,2011,8,0
Anatolia,K,2011,7,0
Anatolia,K,2011,6,0
Anatolia,K,2011,5,0
Anatolia,K,2011,4,0
Anatolia,K,2011,3,0
Anatolia,K,2011,2,0
Anatolia,K,2011,1,0
Anatolia,K,2010,12,0
Anatolia,K,2010,11,0
Anatolia,K,2010,10,0
Anatolia,K,2010,9,0
Anatolia,K,2010,8,0
Anatolia,K,2010,7,0
Anatolia,K,2010,6,0
Anatolia,K,2010,5,0
Anatolia,K,2010,4,0
Anatolia,K,2010,3,0
Anatolia,K,2010,2,0
Anatolia,K,2010,1,0
Anatolia,K,2009,12,0
Anatolia,K,2009,11,0
Anatolia,K,2009,10,0
Anatolia,K,2009,9,0
Anatolia,K,2009,8,0
Anatolia,K,2009,7,0
Anatolia,K,2009,6,0
Anatolia,K,2009,5,0
Anatolia,K,2009,4,0
Anatolia,K,2009,3,0
Anatolia,K,2009,2,0
Anatolia,K,2009,1,0
Anatolia,K,2008,12,0
Anatolia,K,2008,11,0
Anatolia,K,2008,10,0
Anatolia,K,2008,9,0
Anatolia,K,2008,8,0
Anatolia,K,2008,7,0
Anatolia,K,2008,6,0
Anatolia,K,2008,5,0
Anatolia,K,2008,4,0
Anatolia,K,2008,3,0
Anatolia,K,2008,2,0
Anatolia,K,2008,1,0
Anatolia,K,2007,12,0
Anatolia,K,2007,11,0
Anatolia,K,2007,10,0
Anatolia,K,2007,9,0
Anatolia,K,2007,8,0
Anatolia,K,2007,7,1
Anatolia,K,2007,6,0
Anatolia,K,2007,5,0
Anatolia,K,2007,4,0
Anatolia,K,2007,3,0
Anatolia,K,2007,2,0
Anatolia,K,2007,1,0
Anatolia,K,2006,12,0
Anatolia,K,2006,11,0
Anatolia,K,2006,10,0
Anatolia,K,2006,9,0
Anatolia,K,2006,8,0
Anatolia,K,2006,7,0
Anatolia,K,2006,6,0
Anatolia,K,2006,5,0
Anatolia,K,2006,4,0
Anatolia,K,2006,3,0
Anatolia,K,2006,2,0
Anatolia,K,2006,1,0
Anatolia,K,2005,12,0
Anatolia,K,2005,11,0
Anatolia,K,2005,10,0
Anatolia,K,2005,9,0
Anatolia,K,2005,8,0
Anatolia,K,2005,7,0
Anatolia,K,2005,6,0
Anatolia,K,2005,5,0
Anatolia,K,2005,4,0
Anatolia,K,2005,3,0
Anatolia,K,2005,2,0
Anatolia,K,2005,1,0
Anatolia,K,2004,12,0
Anatolia,K,2004,11,0
Anatolia,K,2004,10,0
Anatolia,K,2004,9,0
Anatolia,K,2004,8,0
Anatolia,K,2004,7,0
Andżelika,K,2016,5,0
Andżelika,K,2016,4,0
Andżelika,K,2016,3,0
Andżelika,K,2016,2,0
Andżelika,K,2016,1,0
Andżelika,K,2015,12,0
Andżelika,K,2015,11,0
Andżelika,K,2015,10,1
Andżelika,K,2015,9,0
Andżelika,K,2015,8,0
Andżelika,K,2015,7,0
Andżelika,K,2015,6,0
Andżelika,K,2015,5,0
Andżelika,K,2015,4,0
Andżelika,K,2015,3,0
Andżelika,K,2015,2,0
Andżelika,K,2015,1,0
Andżelika,K,2014,12,1
Andżelika,K,2014,11,0
Andżelika,K,2014,10,0
Andżelika,K,2014,9,0
Andżelika,K,2014,8,0
Andżelika,K,2014,7,0
Andżelika,K,2014,6,0
Andżelika,K,2014,5,0
Andżelika,K,2014,4,0
Andżelika,K,2014,3,0
Andżelika,K,2014,2,0
Andżelika,K,2014,1,0
Andżelika,K,2013,12,0
Andżelika,K,2013,11,0
Andżelika,K,2013,10,0
Andżelika,K,2013,9,0
Andżelika,K,2013,8,0
Andżelika,K,2013,7,0
Andżelika,K,2013,6,0
Andżelika,K,2013,5,0
Andżelika,K,2013,4,0
Andżelika,K,2013,3,0
Andżelika,K,2013,2,0
Andżelika,K,2013,1,0
Andżelika,K,2012,12,0
Andżelika,K,2012,11,0
Andżelika,K,2012,10,0
Andżelika,K,2012,9,1
Andżelika,K,2012,8,0
Andżelika,K,2012,7,0
Andżelika,K,2012,6,0
Andżelika,K,2012,5,0
Andżelika,K,2012,4,0
Andżelika,K,2012,3,0
Andżelika,K,2012,2,0
Andżelika,K,2012,1,0
Andżelika,K,2011,12,0
Andżelika,K,2011,11,0
Andżelika,K,2011,10,0
Andżelika,K,2011,9,0
Andżelika,K,2011,8,0
Andżelika,K,2011,7,0
Andżelika,K,2011,6,0
Andżelika,K,2011,5,0
Andżelika,K,2011,4,0
Andżelika,K,2011,3,0
Andżelika,K,2011,2,0
Andżelika,K,2011,1,0
Andżelika,K,2010,12,0
Andżelika,K,2010,11,0
Andżelika,K,2010,10,1
Andżelika,K,2010,9,0
Andżelika,K,2010,8,0
Andżelika,K,2010,7,0
Andżelika,K,2010,6,0
Andżelika,K,2010,5,0
Andżelika,K,2010,4,0
Andżelika,K,2010,3,1
Andżelika,K,2010,2,0
Andżelika,K,2010,1,0
Andżelika,K,2009,12,0
Andżelika,K,2009,11,0
Andżelika,K,2009,10,0
Andżelika,K,2009,9,0
Andżelika,K,2009,8,0
Andżelika,K,2009,7,0
Andżelika,K,2009,6,0
Andżelika,K,2009,5,0
Andżelika,K,2009,4,0
Andżelika,K,2009,3,0
Andżelika,K,2009,2,0
Andżelika,K,2009,1,0
Andżelika,K,2008,12,0
Andżelika,K,2008,11,0
Andżelika,K,2008,10,0
Andżelika,K,2008,9,0
Andżelika,K,2008,8,0
Andżelika,K,2008,7,1
Andżelika,K,2008,6,0
Andżelika,K,2008,5,0
Andżelika,K,2008,4,1
Andżelika,K,2008,3,0
Andżelika,K,2008,2,2
Andżelika,K,2008,1,0
Andżelika,K,2007,12,0
Andżelika,K,2007,11,0
Andżelika,K,2007,10,0
Andżelika,K,2007,9,0
Andżelika,K,2007,8,0
Andżelika,K,2007,7,1
Andżelika,K,2007,6,1
Andżelika,K,2007,5,0
Andżelika,K,2007,4,1
Andżelika,K,2007,3,0
Andżelika,K,2007,2,0
Andżelika,K,2007,1,3
Andżelika,K,2006,12,0
Andżelika,K,2006,11,1
Andżelika,K,2006,10,1
Andżelika,K,2006,9,0
Andżelika,K,2006,8,0
Andżelika,K,2006,7,0
Andżelika,K,2006,6,2
Andżelika,K,2006,5,1
Andżelika,K,2006,4,0
Andżelika,K,2006,3,0
Andżelika,K,2006,2,0
Andżelika,K,2006,1,0
Andżelika,K,2005,12,0
Andżelika,K,2005,11,1
Andżelika,K,2005,10,0
Andżelika,K,2005,9,0
Andżelika,K,2005,8,0
Andżelika,K,2005,7,0
Andżelika,K,2005,6,0
Andżelika,K,2005,5,0
Andżelika,K,2005,4,0
Andżelika,K,2005,3,0
Andżelika,K,2005,2,0
Andżelika,K,2005,1,0
Andżelika,K,2004,12,0
Andżelika,K,2004,11,0
Andżelika,K,2004,10,0
Andżelika,K,2004,9,0
Andżelika,K,2004,8,0
Andżelika,K,2004,7,0
Aneta,K,2016,5,0
Aneta,K,2016,4,0
Aneta,K,2016,3,0
Aneta,K,2016,2,0
Aneta,K,2016,1,0
Aneta,K,2015,12,0
Aneta,K,2015,11,0
Aneta,K,2015,10,0
Aneta,K,2015,9,0
Aneta,K,2015,8,0
Aneta,K,2015,7,0
Aneta,K,2015,6,0
Aneta,K,2015,5,0
Aneta,K,2015,4,0
Aneta,K,2015,3,0
Aneta,K,2015,2,0
Aneta,K,2015,1,0
Aneta,K,2014,12,0
Aneta,K,2014,11,1
Aneta,K,2014,10,0
Aneta,K,2014,9,0
Aneta,K,2014,8,0
Aneta,K,2014,7,0
Aneta,K,2014,6,0
Aneta,K,2014,5,0
Aneta,K,2014,4,0
Aneta,K,2014,3,0
Aneta,K,2014,2,0
Aneta,K,2014,1,0
Aneta,K,2013,12,0
Aneta,K,2013,11,0
Aneta,K,2013,10,0
Aneta,K,2013,9,0
Aneta,K,2013,8,0
Aneta,K,2013,7,0
Aneta,K,2013,6,0
Aneta,K,2013,5,0
Aneta,K,2013,4,0
Aneta,K,2013,3,0
Aneta,K,2013,2,0
Aneta,K,2013,1,1
Aneta,K,2012,12,0
Aneta,K,2012,11,1
Aneta,K,2012,10,0
Aneta,K,2012,9,0
Aneta,K,2012,8,0
Aneta,K,2012,7,0
Aneta,K,2012,6,0
Aneta,K,2012,5,0
Aneta,K,2012,4,0
Aneta,K,2012,3,0
Aneta,K,2012,2,0
Aneta,K,2012,1,0
Aneta,K,2011,12,0
Aneta,K,2011,11,0
Aneta,K,2011,10,1
Aneta,K,2011,9,1
Aneta,K,2011,8,0
Aneta,K,2011,7,0
Aneta,K,2011,6,1
Aneta,K,2011,5,0
Aneta,K,2011,4,0
Aneta,K,2011,3,0
Aneta,K,2011,2,0
Aneta,K,2011,1,0
Aneta,K,2010,12,0
Aneta,K,2010,11,0
Aneta,K,2010,10,0
Aneta,K,2010,9,0
Aneta,K,2010,8,0
Aneta,K,2010,7,0
Aneta,K,2010,6,0
Aneta,K,2010,5,0
Aneta,K,2010,4,0
Aneta,K,2010,3,0
Aneta,K,2010,2,0
Aneta,K,2010,1,0
Aneta,K,2009,12,0
Aneta,K,2009,11,0
Aneta,K,2009,10,0
Aneta,K,2009,9,0
Aneta,K,2009,8,0
Aneta,K,2009,7,0
Aneta,K,2009,6,0
Aneta,K,2009,5,0
Aneta,K,2009,4,1
Aneta,K,2009,3,0
Aneta,K,2009,2,0
Aneta,K,2009,1,0
Aneta,K,2008,12,1
Aneta,K,2008,11,0
Aneta,K,2008,10,0
Aneta,K,2008,9,0
Aneta,K,2008,8,1
Aneta,K,2008,7,1
Aneta,K,2008,6,0
Aneta,K,2008,5,0
Aneta,K,2008,4,1
Aneta,K,2008,3,0
Aneta,K,2008,2,0
Aneta,K,2008,1,1
Aneta,K,2007,12,1
Aneta,K,2007,11,3
Aneta,K,2007,10,0
Aneta,K,2007,9,2
Aneta,K,2007,8,0
Aneta,K,2007,7,0
Aneta,K,2007,6,0
Aneta,K,2007,5,0
Aneta,K,2007,4,0
Aneta,K,2007,3,0
Aneta,K,2007,2,0
Aneta,K,2007,1,0
